Falsevin,RA_GENDER,RA_MARITALSTATUS,RA_VEH_USE,RA_EXPOSURE_TIME,RA_DISTANCE_DRIVEN,RA_NBTRIP,RA_HOURS_DRIVEN,RA_ACCIDENT_IND
17358,1,1,2,1.002739726,14068.5,2451,29412,0
17358,1,1,1,0.495890411,6419.9,1135,13620,0
17358,1,1,2,0.7589041096,7701.8,1934,21274,0
17359,1,0,2,0.5479452055,7408.5,912,11856,0
17359,2,0,2,0.9616438356,17401.2,1601,20813,0
17360,2,0,1,1.002739726,7743.5,730,12410,0
17360,2,0,1,0.3342465753,4023.5,313,7199,0
17360,1,0,1,0.2904109589,6589.9,454,9988,0
17361,1,0,2,1.002739726,15658.3,1408,16896,0
17361,3,0,2,0.495890411,4734.7,439,5268,0
17363,1,0,2,0.4794520548,10585.4,599,10183,0
17363,1,0,2,0.498630137,9705.4,571,10278,0
17363,1,0,1,0.495890411,13812,723,13737,0
17363,1,0,1,0.504109589,11112.6,551,10469,0
17364,1,0,1,0.2904109589,3146.1,589,5301,0
17364,1,0,1,1,15851.6,1925,21175,0
17364,1,0,1,1.002739726,20023.4,1982,23784,0
17364,2,0,1,0.4136986301,9529.4,861,11193,0
17365,1,0,2,1.002739726,19679.8,887,23949,0
17365,1,0,2,0.495890411,11460.6,645,15480,0
17365,1,0,2,1,24976.6,1145,29770,0
17366,2,0,2,1.002739726,16328.3,1982,21802,0
17366,2,0,2,0.298630137,4093,606,6060,0
17366,2,0,2,0.4931506849,8028.3,1078,11858,0
17370,2,0,1,0.3369863014,3656.5,561,5610,0
17370,2,0,1,0.501369863,3322.4,678,5424,0
17370,2,0,1,0.501369863,2132.1,678,4746,0
17372,2,1,1,0.8246575342,23534.8,1802,27030,1
17372,2,0,1,0.4136986301,7048.5,646,8398,0
17372,2,0,1,1.002739726,23562.5,2295,29835,0
17373,1,0,2,0.504109589,5882.2,944,12272,0
17373,1,0,2,0.495890411,5415,903,10836,0
17373,1,0,2,0.498630137,5366,778,10114,0
17373,3,0,2,0.4136986301,4465.4,667,8671,0
17374,1,0,2,0.3808219178,5756.5,872,10464,0
17374,1,0,2,1,20625.1,2133,34128,0
17374,1,0,2,1.002739726,29994.7,2555,48545,0
17375,1,0,2,0.9369863014,6385.5,488,6344,0
17375,1,0,2,0.7479452055,4254.1,351,4563,0
17378,1,0,1,0.7287671233,17522.9,683,18441,0
17378,1,0,1,0.5808219178,20147.1,665,19950,0
17380,2,1,2,0.5095890411,698.2,133,1330,0
17380,2,1,2,0.498630137,974.2,130,1950,0
17380,2,1,2,0.3232876712,453.1,85,1275,0
17385,1,0,1,0.5808219178,12485.9,695,13205,0
17385,1,0,1,0.3123287671,6272.1,325,6500,0
17386,2,1,2,0.7534246575,15496.8,1019,17323,0
17386,2,1,2,0.9589041096,28657,1596,28728,0
17387,2,1,1,0.2849315068,3711.2,312,4680,0
17387,2,1,1,1.002739726,16619,1617,27489,0
17388,1,0,2,1.0246575342,8184.1,693,11088,0
17388,1,0,2,0.6575342466,5556.3,479,7664,0
17390,1,0,1,0.9123287671,13932.1,1566,23490,0
17390,1,0,1,0.9260273973,11493.8,1349,20235,0
17391,1,0,1,0.504109589,5562.5,682,6138,0
17391,1,0,1,0.498630137,5666.9,752,6016,0
17392,1,1,1,0.2821917808,4435.8,382,5348,0
17392,1,1,1,1.002739726,17851,1721,25815,0
17392,1,1,1,0.495890411,9957.7,645,10965,0
17393,1,0,2,0.301369863,6935.3,549,8235,0
17393,1,0,2,0.6931506849,13922.3,1406,16872,0
17396,2,1,1,0.6821917808,23211.1,1845,25830,0
17396,2,0,1,1.002739726,31680.8,2555,35770,0
17396,1,0,2,0.495890411,7794.1,1032,9288,0
17396,2,0,1,0.9726027397,21256.1,2327,25597,0
17397,2,0,1,0.8383561644,7082.1,1265,15180,0
17397,2,0,1,1.002739726,5502.3,1565,15650,0
17397,2,0,1,0.7479452055,4921.9,1284,11556,0
17398,2,0,2,0.501369863,4240.6,496,5952,0
17398,2,0,2,0.501369863,4337.8,470,5640,0
17398,2,0,2,0.3506849315,1677.3,311,2799,0
17400,2,1,1,0.504109589,4435.2,551,7163,0
17400,2,1,1,0.498630137,4018.3,441,5733,0
17400,2,1,1,0.3287671233,3138,308,4620,0
17400,2,1,1,0.4794520548,4672.1,549,6588,0
17401,2,0,2,0.3068493151,2030.3,383,3447,0
17401,2,0,1,1.002739726,5676.6,1304,10432,0
17401,2,0,1,0.4219178082,2522.6,549,4392,0
17402,1,0,2,0.501369863,10940.8,730,10950,0
17402,1,0,2,0.501369863,11333.4,678,12204,0
17402,1,0,2,0.501369863,12276.7,757,12869,0
17404,1,1,1,1.002739726,17161.2,1930,25090,0
17404,1,1,1,0.9095890411,14823.5,2082,22902,0
17409,2,0,0,0.3150684932,1650.7,213,1917,0
17409,2,0,0,0.501369863,4199.4,548,4384,0
17410,2,1,2,0.5863013699,6638.8,397,6352,0
17410,2,1,2,0.7479452055,7390.6,467,7939,1
17412,2,0,2,1,12600,1925,19250,1
17412,2,0,2,1.002739726,13763.4,2608,23472,0
17412,2,0,2,0.3287671233,4986.1,941,8469,0
17413,2,0,2,0.501369863,2627.7,313,5321,0
17413,2,0,2,0.3287671233,2802.6,377,6409,0
17415,1,1,1,0.3287671233,7976.1,753,12048,0
17415,1,1,1,0.9397260274,17479.3,1857,27855,0
17416,1,1,2,1.002739726,4336.3,1304,7824,0
17416,2,0,2,0.397260274,2416,641,3846,0
17417,1,0,2,1.002739726,13535.5,2503,20024,0
17417,2,0,1,0.4136986301,4059.5,839,5873,0
17419,1,0,1,0.9753424658,18645.5,1776,28416,0
17419,1,0,2,1.002739726,13802,1460,20440,1
17420,1,1,1,0.5424657534,5413.8,790,8690,0
17420,2,1,1,0.3287671233,3538.4,548,6028,0
17421,2,0,2,0.6630136986,7753.4,1897,15176,0
17421,2,0,2,1.002739726,14558.1,3129,25032,0
17421,2,0,2,0.6383561644,9895.1,1992,17928,0
17422,1,0,2,0.3835616438,2842.7,379,4548,0
17422,1,0,2,0.498630137,4584.7,623,8099,0
17422,1,0,2,0.504109589,4401.8,761,8371,0
17424,2,0,2,0.5479452055,12664.1,1112,14456,0
17424,2,0,2,0.3232876712,5052.6,572,6292,0
17426,1,1,1,0.4,9258,853,11942,0
17426,1,1,1,1.002739726,22886,2399,31187,0
17426,1,1,1,0.495890411,7880.1,929,12077,0
17428,2,1,2,0.9780821918,7646.3,1628,13024,1
17428,2,1,2,0.4931506849,2441.4,539,3773,0
17429,2,0,1,0.4493150685,9604.9,865,18165,0
17429,2,0,1,0.9780821918,17770.3,1730,34600,1
17430,2,0,2,0.9808219178,13168,3061,30610,0
17430,2,0,2,1.002739726,12805,2712,27120,0
17432,1,0,2,0.501369863,15388.6,1069,23518,0
17432,1,0,2,0.498630137,10621.9,727,17448,0
17432,1,0,2,0.397260274,9947.3,703,14763,0
17433,2,0,1,0.9698630137,14376.6,1463,26334,0
17433,2,0,1,0.5808219178,4726.8,635,8255,0
17434,2,1,1,0.997260274,11250.3,1919,24947,1
17434,2,1,1,0.997260274,10529.9,1556,20228,1
17435,2,1,1,1.0164383562,4501.1,952,8568,0
17435,2,1,1,0.3287671233,1660.7,308,3080,0
17436,1,0,2,0.5808219178,4630.7,1027,10270,0
17436,1,0,2,1.002739726,5105.1,1095,12045,0
17437,1,0,1,1.002739726,25169,2243,26916,0
17437,2,0,1,0.495890411,13408.3,1316,15792,0
17439,2,0,1,0.4767123288,16370.4,1017,23391,0
17439,2,0,1,0.4136986301,13483.7,839,19297,0
17440,2,0,2,1.002739726,12223.7,1408,22528,0
17440,2,0,2,0.2821917808,3018.4,338,5408,0
17441,2,1,1,1.0164383562,22176.8,2009,26117,0
17441,2,1,1,0.3068493151,5203.4,495,5940,0
17442,2,0,1,0.304109589,4544.5,254,4826,0
17442,2,0,1,1.002739726,15718.2,1148,19516,0
17442,2,0,1,0.5808219178,8765.7,876,12264,0
17443,2,0,1,0.9808219178,25538.7,2653,39795,0
17443,2,0,1,0.997260274,22253.5,2334,37344,0
17444,2,0,1,1.0164383562,11317,1533,19929,1
17444,2,0,1,0.495890411,3406.6,568,6248,0
17445,2,0,2,0.8630136986,14790.8,1257,22626,0
17445,2,0,2,1.002739726,13362.1,1408,23936,0
17445,2,0,2,0.4136986301,5487.2,624,10608,0
17446,2,0,2,0.5890410959,4796.1,705,9870,0
17446,2,0,2,0.8082191781,5972.6,1219,14628,0
17448,1,0,2,1.002739726,9662,1460,21900,0
17448,1,0,2,0.997260274,13160.1,1660,26560,0
17449,1,0,1,0.3287671233,5172.4,838,7542,0
17449,1,0,1,1.002739726,13259,2555,20440,0
17451,2,1,2,0.898630137,8804.5,1356,12204,0
17451,2,0,2,1.002739726,7920.9,1408,11264,0
17452,2,0,2,1.002739726,15884.4,2816,36608,0
17452,2,0,2,0.4136986301,4089.1,839,9229,0
17452,1,0,2,0.7616438356,11752,1902,24726,0
17454,1,0,1,0.7917808219,20482,1359,23103,0
17454,1,0,1,0.8273972603,22160.1,1420,25560,0
17454,1,0,1,1,22115.2,1509,24144,0
17455,2,1,2,1.0164383562,10324.6,1480,19240,0
17455,2,1,2,0.6630136986,7750.9,1104,14352,0
17458,2,1,1,0.9123287671,10935.8,1519,25823,0
17458,2,1,1,1,12586.1,1821,27315,0
17459,1,0,2,0.501369863,9546.9,835,12525,0
17459,1,0,2,0.501369863,11413.2,1226,17164,0
17459,1,0,2,0.3671232877,7101.8,650,9750,0
17463,2,0,2,0.498630137,7933.3,804,14472,0
17463,2,0,2,0.501369863,10556.6,887,16853,0
17464,2,0,1,0.997260274,8268.3,1764,21168,0
17464,2,0,1,0.9890410959,5841.5,1235,13585,0
17465,2,0,1,1,11437.5,1665,18315,0
17465,2,0,1,0.6082191781,9425.7,1107,14391,0
17465,2,0,1,0.997260274,14321.5,1867,22404,0
17466,2,0,1,0.8082191781,17980.3,1219,29256,0
17466,2,0,1,0.7479452055,16590,895,21480,0
17467,2,0,1,0.498630137,8951.5,571,9707,0
17467,2,0,1,0.495890411,12581.3,826,14042,0
17467,2,0,1,0.504109589,11532.9,813,13008,0
17467,2,0,1,0.504109589,10132.6,682,11594,0
17468,1,0,1,0.3698630137,6272.8,808,12120,0
17468,1,0,1,0.498630137,11645.5,1167,17505,0
17468,2,0,1,0.504109589,6889.4,1023,12276,0
17469,2,0,2,1.0246575342,16206.6,1972,25636,0
17469,2,0,2,0.3260273973,1744.5,289,3757,0
17470,1,0,2,1.0082191781,6587.9,1154,11540,1
17470,2,0,2,0.7150684932,9228.3,1302,14322,0
17471,1,1,2,0.7452054795,5563.4,659,11203,0
17471,1,1,2,0.9479452055,10956.4,986,16762,0
17472,1,0,1,0.7534246575,13787.7,1019,14266,0
17472,1,0,1,0.3260273973,8558.4,509,8144,0
17474,1,0,2,0.6931506849,8902.7,1334,17342,0
17474,1,0,2,0.495890411,5428.1,826,10738,0
17477,2,0,2,0.895890411,8065.5,886,11518,0
17477,2,0,2,0.4082191781,3625.6,446,6244,0
17480,2,0,2,1,5368.8,1041,14574,0
17480,2,0,2,0.9123287671,9075.2,1139,19363,0
17480,2,0,2,0.5397260274,1471.8,197,3546,0
17481,2,0,2,0.4931506849,4096.2,308,4312,0
17481,2,0,2,0.498630137,5242.6,519,6228,0
17481,2,0,2,0.501369863,2601.2,313,3130,0
17481,2,0,2,0.501369863,1234.9,131,1572,0
17481,1,0,2,0.4931506849,2592.1,308,3388,0
17482,2,0,1,0.8657534247,11214.4,1036,20720,0
17482,2,0,2,1.002739726,12814.5,1095,25185,0
17482,2,0,2,0.4136986301,6087.7,495,12375,0
17483,1,0,2,0.498630137,3079.7,338,4394,0
17483,1,0,2,0.3780821918,1915.3,217,2821,0
17483,1,0,2,0.4136986301,3859.1,323,5491,0
17484,2,0,1,0.7479452055,13851.6,934,13076,0
17484,2,0,1,0.8520547945,11119.4,1463,14630,0
17485,2,0,1,0.7479452055,8674.9,623,9345,0
17485,2,0,1,0.6410958904,6704,534,8010,0
17486,2,0,2,0.495890411,6230.7,697,8364,0
17486,2,0,2,0.498630137,10239,882,11466,0
17486,2,0,2,0.504109589,5833.6,656,7872,0
17486,2,0,2,0.3287671233,4749,548,6028,0
17487,2,0,1,1.002739726,21877.7,1513,34799,0
17487,2,0,1,1,23173.6,1561,32781,0
17487,2,0,1,0.4821917808,10274.8,828,14904,0
17488,2,1,2,1.0136986301,12338.6,1529,22935,0
17488,2,1,2,0.701369863,8775.8,1168,15184,0
17490,1,0,1,0.4931506849,7835.4,744,14880,0
17490,1,0,1,0.8821917808,9813.2,1423,18499,0
17491,2,0,1,0.8219178082,23897.1,2351,42318,2
17491,2,0,1,0.4136986301,5836,689,10335,0
17492,1,0,2,0.9726027397,19815.2,1619,22666,0
17492,1,0,2,1.002739726,17950.2,1460,20440,0
17494,2,0,1,1.002739726,21919.5,1356,29832,0
17494,2,0,1,0.3287671233,9117.9,462,11550,0
17496,2,1,1,0.5698630137,15397.9,682,18414,0
17496,2,1,1,0.7479452055,15186.2,739,17736,0
17497,2,0,1,0.6630136986,25484.3,1517,25789,0
17497,2,0,1,0.7561643836,28107.9,1770,30090,0
17498,1,1,1,1.002739726,31396.3,1252,30048,0
17498,1,1,1,0.9506849315,35370.1,1385,34625,0
17499,2,0,2,0.5369863014,1601,280,2800,0
17499,2,1,1,0.8273972603,12212.2,1248,19968,0
17499,2,0,2,1,4966.4,677,7447,0
17500,1,0,2,0.504109589,1927.9,341,6138,1
17500,1,0,2,0.3506849315,1645.4,311,6842,0
17501,1,0,2,0.501369863,5955.2,939,10329,0
17501,1,0,2,0.3315068493,2027.5,569,5121,0
17501,1,0,2,0.501369863,2946.1,730,6570,0
17501,1,0,2,0.495890411,3697,955,9550,0
17504,2,0,1,0.9095890411,10130.3,899,15283,0
17504,2,0,1,0.5232876712,8159.5,735,11025,1
17505,1,0,1,0.8136986301,15399.2,1608,17688,0
17505,1,0,1,0.5561643836,15626.4,1591,17501,0
17506,1,0,1,0.8767123288,2388.2,867,7803,1
17506,1,0,1,1.002739726,6618.8,1043,12516,0
17507,1,0,1,0.8383561644,33200.2,1657,29826,0
17507,1,0,1,0.5808219178,24839.4,1148,21812,0
17509,1,1,1,0.9178082192,13496.9,1003,21063,0
17509,1,1,2,0.8739726027,12695.5,773,17779,0
17509,1,0,1,0.3260273973,3728.6,323,4845,0
17510,2,0,2,0.9589041096,11673.2,1796,23348,0
17510,2,0,2,0.8794520548,6700.6,1190,14280,0
17512,2,0,2,0.9698630137,14533.8,1211,18165,0
17512,2,0,2,0.397260274,3366.9,434,5642,0
17512,2,0,2,0.9232876712,7958.5,913,10956,0
17514,2,1,1,0.6164383562,13915.3,1026,19494,0
17514,2,1,1,0.6630136986,6698.1,518,9324,0
17515,2,0,1,1.002739726,10224.5,939,15963,0
17515,2,0,1,0.6630136986,7554.6,621,11178,0
17515,2,0,1,0.4575342466,3977.4,381,6096,0
17516,1,1,1,0.3178082192,3423.9,430,6020,0
17516,1,1,1,0.3863013699,4892.9,543,9231,0
17517,2,1,1,0.5808219178,8884.5,1360,16320,0
17517,2,1,1,1.0219178082,15291,2286,27432,0
17519,2,0,1,0.4438356164,6205.1,324,6480,0
17519,2,0,1,0.4136986301,8189,431,8620,0
17520,2,0,2,0.7534246575,12188.9,588,13524,0
17520,2,0,2,0.7424657534,12016.1,541,12984,0
17522,2,1,2,0.4054794521,4310.2,612,8568,0
17522,2,1,2,0.4136986301,3923.9,667,8671,0
17523,2,1,1,0.498630137,4926.9,519,8823,0
17523,2,1,1,0.6602739726,11123,1099,19782,0
17524,2,1,1,0.4630136986,5205.3,843,9273,0
17524,2,1,1,0.504109589,10005.8,1259,15108,0
17524,2,1,1,0.504109589,10728.2,1285,16705,0
17524,2,1,1,0.498630137,8675.4,1193,14316,0
17525,1,1,1,0.9287671233,15014.2,1594,30286,0
17525,1,1,1,0.6630136986,9207.8,1035,19665,0
17526,2,0,2,0.4136986301,7977.7,1012,10120,0
17526,2,0,2,0.3232876712,4290,572,5720,0
17527,2,1,2,0.7479452055,12308.1,1323,23814,0
17527,2,1,2,1.0356164384,24737.7,2370,47400,1
17531,1,1,1,0.504109589,7273.2,734,12478,0
17531,1,1,1,0.4356164384,8196.9,680,12240,0
17532,1,1,1,0.9616438356,5935.3,1001,13013,0
17532,1,1,1,0.6630136986,5010.2,828,10764,0
17534,2,0,1,0.9369863014,11454.6,1219,25599,0
17534,2,0,1,0.3287671233,2546.1,325,5850,0
17536,1,1,1,0.7452054795,17887.5,1202,22838,0
17536,1,1,1,0.7479452055,17671.8,1090,20710,0
17537,2,0,1,0.8602739726,34064.8,1835,38535,0
17537,1,0,1,0.298630137,13452.8,886,16834,0
17540,1,0,2,0.5780821918,1576.4,331,4634,0
17540,1,0,2,0.9698630137,1993.9,454,5902,0
17541,1,0,2,0.9178082192,17199.4,2864,28640,0
17541,1,0,2,0.3287671233,6285.8,1026,9234,0
17542,1,1,2,0.9616438356,18515.7,1101,29727,0
17542,1,1,2,0.7506849315,7814.7,508,11176,2
17543,1,0,2,0.9315068493,11567.2,2907,23256,0
17543,1,0,2,0.3287671233,4655.4,1026,9234,0
17545,1,1,2,0.298630137,2504.2,404,4444,0
17545,1,1,2,0.504109589,5174.3,656,7216,0
17547,1,0,1,1.002739726,27741.3,2451,39216,0
17547,2,0,1,0.3287671233,5097.1,804,8844,0
17549,1,0,2,0.5589041096,1161.9,582,3492,0
17549,1,0,2,0.501369863,1097.6,470,2350,0
17550,2,0,1,0.9095890411,15472.2,1703,27248,1
17550,2,0,2,0.4301369863,3773.3,425,5950,1
17551,2,0,0,0.4876712329,11969.2,888,14208,0
17551,2,0,0,0.498630137,11594.6,856,13696,0
17551,2,0,2,0.501369863,14921.9,965,16405,0
17551,2,0,2,0.501369863,9686.2,861,12915,0
17551,2,0,2,0.3095890411,8005.9,500,8500,0
17553,2,1,1,1.0273972603,14713.1,1229,23351,0
17553,3,1,1,0.4136986301,3431.5,452,6780,1
17554,2,0,1,0.997260274,16840.7,1297,28534,1
17554,2,0,1,0.495890411,7251.7,594,11880,0
17555,1,0,2,0.5205479452,14317.7,1056,14784,0
17555,1,0,2,0.498630137,12190.9,830,11620,0
17557,1,0,2,0.6630136986,4598.4,621,7452,0
17557,1,0,1,0.9205479452,7992.4,910,10920,0
17558,2,0,2,0.6054794521,8217.4,788,10244,0
17558,2,0,2,0.4136986301,6342.6,517,7238,0
17559,1,0,2,0.5917808219,11977.9,924,13860,0
17559,2,0,2,0.3287671233,8577.5,548,9316,0
17561,1,1,1,0.3863013699,7059.2,422,9284,0
17561,1,1,1,1.0054794521,19295.3,1151,25322,1
17562,2,0,1,0.9150684932,17238.1,1571,20423,0
17562,2,0,1,0.3287671233,6960,650,8450,0
17564,2,0,1,1.0191780822,17434.8,1908,26712,0
17564,2,0,1,0.6630136986,11934.4,1242,16146,0
17566,3,0,2,0.3068493151,5073.2,463,6019,0
17566,1,0,2,0.7534246575,7910,862,10344,0
17566,1,0,2,0.6684931507,7591.6,800,9600,0
17567,1,0,2,0.4794520548,2590.4,499,5988,0
17567,1,0,2,1.002739726,9766.8,1304,20864,0
17567,1,0,2,0.5808219178,5605.4,907,11791,0
17568,2,0,2,0.6520547945,5794.8,1052,13676,0
17568,2,0,2,1.002739726,10293.7,1930,21230,0
17568,2,0,2,0.5671232877,6431.6,1269,12690,0
17569,1,1,2,0.5808219178,8067.6,907,15419,0
17569,1,1,2,0.9561643836,12359.1,1293,20688,0
17570,2,0,2,0.4383561644,2290.9,570,4560,0
17570,2,0,2,0.997260274,8111.9,1816,16344,0
17574,2,0,2,0.3808219178,3222.1,654,7848,0
17574,2,0,2,0.3342465753,847,174,1914,0
17574,2,0,2,0.501369863,1472.8,209,2926,0
17574,2,0,2,0.501369863,3920.4,522,6786,0
17575,1,0,2,0.495890411,9103.7,826,11564,0
17575,1,0,2,1.002739726,13727.8,1304,19560,0
17576,2,0,2,0.3917808219,4434,612,8568,0
17576,2,0,2,0.9095890411,8820.3,1136,17040,0
17578,1,0,2,1.0465753425,10599.4,2014,20140,0
17578,1,0,2,0.6410958904,11900.5,1301,19515,1
17580,1,0,2,0.9369863014,16780.2,1608,25728,0
17580,1,0,2,1.002739726,22839.7,2190,35040,0
17583,2,0,1,0.4575342466,3981.5,357,6783,0
17583,2,0,1,0.9589041096,4778.7,499,7984,0
17584,1,0,2,0.3287671233,6851.6,530,10070,0
17584,2,0,2,0.8136986301,17585.6,1354,27080,0
17585,1,0,2,0.4794520548,7066.6,748,8228,0
17585,1,0,2,0.4191780822,6635.8,676,8112,0
17586,1,0,1,1.002739726,14398.5,1095,21900,0
17586,1,0,1,0.5890410959,7755,644,12880,0
17589,2,1,1,0.3232876712,539.8,269,1883,0
17589,2,1,1,0.7479452055,1338.6,351,3159,0
17592,2,1,1,0.3178082192,6635.3,976,9760,0
17592,2,1,1,1.002739726,19641.5,3025,33275,0
17594,1,1,1,0.997260274,9612,934,13076,1
17594,1,1,1,0.8383561644,8139.6,742,9646,0
17595,2,1,1,0.4136986301,13123.4,926,14816,0
17595,2,1,1,1.002739726,44649.8,2399,43182,0
17596,1,0,1,0.9150684932,16363.2,1666,21658,0
17596,1,0,1,0.9123287671,16440.2,1566,21924,1
17598,1,1,2,0.4191780822,2756.4,284,4260,0
17598,1,0,1,0.9753424658,12250.8,1370,21920,1
17599,2,0,2,0.4136986301,5210,517,6721,0
17599,2,0,2,0.9178082192,10322.6,1194,14328,0
17599,2,0,2,0.3205479452,3965.3,434,5208,0
17600,1,0,2,0.7342465753,5398.9,840,12600,1
17600,1,0,2,1.002739726,5761.4,939,13146,0
17602,1,0,2,0.5315068493,6306.3,526,6312,0
17602,1,0,2,1.002739726,13459.9,1095,14235,0
17602,1,0,2,0.4356164384,5097.4,408,5304,0
17603,2,0,2,0.9753424658,9735.9,1167,10503,0
17603,2,0,2,0.6630136986,7950,828,8280,0
17604,2,1,1,0.4520547945,14452.4,1411,19754,0
17604,2,1,1,0.9698630137,25512.5,3026,30260,0
17605,2,0,2,0.504109589,3065,1154,5770,0
17605,2,0,2,0.4849315068,3821.8,1413,7065,0
17605,2,0,2,0.498630137,2962,1245,6225,1
17606,2,0,1,0.4931506849,8412.3,898,10776,0
17606,2,0,1,0.3342465753,6182,765,8415,0
17608,2,0,1,0.9753424658,16331.9,1370,21920,0
17608,2,0,1,0.5808219178,10460.7,907,13605,0
17611,1,0,1,0.5315068493,5036.9,1023,10230,0
17611,1,0,1,0.504109589,6912.9,1259,12590,0
17612,1,1,1,0.997260274,11309,1816,21792,0
17612,1,1,1,1,9411.9,1613,19356,0
17613,1,0,1,0.498630137,3201.3,727,6543,0
17613,1,0,2,0.3808219178,2310,575,4600,0
17613,1,0,1,0.4136986301,3873,495,5445,0
17615,1,0,1,0.501369863,4923.5,809,9708,0
17615,1,0,1,0.501369863,8852.7,1304,18256,0
17615,3,0,1,0.6630136986,15819,2069,20690,0
17615,1,0,1,0.498630137,4340.6,701,8412,0
17616,1,0,2,0.3643835616,3827.2,455,8645,2
17616,1,0,2,1.002739726,14963.8,1513,33286,0
17616,2,0,2,0.4136986301,6627.5,710,14910,0
17617,1,0,2,0.501369863,9987,1356,18984,0
17617,1,0,2,0.3534246575,5442.5,680,10200,0
17617,1,0,2,0.501369863,12781.6,1434,18642,0
17617,3,0,2,0.495890411,5148.4,774,9288,0
17619,2,0,2,0.9232876712,18987,2401,31213,0
17619,2,0,2,0.5808219178,12530.5,1541,21574,0
17620,1,0,2,0.3287671233,4392,684,5472,0
17620,1,0,2,0.9863013699,30305.6,2052,32832,0
17620,1,0,2,1.002739726,25912.4,2243,29159,0
17621,2,0,1,0.7287671233,12372.6,1441,20174,0
17621,1,0,2,1.002739726,15660.5,1513,21182,0
17622,2,0,2,1,11116.5,1457,18941,0
17622,2,0,2,0.3260273973,3227.8,323,5814,0
17622,2,0,1,0.9178082192,6802.1,812,10556,0
17623,1,1,2,0.3287671233,3433.6,548,3836,0
17623,1,1,2,1,8201,1665,9990,0
17623,1,1,2,1.002739726,7838.2,1460,10220,0
17625,1,0,2,0.498630137,9396.3,1012,11132,0
17625,1,0,2,0.504109589,10525.9,1101,12111,0
17625,1,0,2,0.4904109589,11782.4,1174,14088,0
17625,1,0,2,0.3287671233,7350.3,838,9218,0
17626,1,0,1,0.3698630137,6180.3,943,11316,0
17626,1,0,1,1.002739726,17724.1,3129,28161,0
17626,1,0,1,0.5808219178,9173,1541,13869,0
17628,2,0,0,0.7479452055,9453.5,623,12460,0
17628,2,0,0,0.6876712329,8326.2,573,10314,0
17629,2,0,2,0.3863013699,4985,1065,9585,0
17629,2,0,2,0.495890411,6950.5,1290,11610,0
17630,2,0,1,0.997260274,33321.3,2905,37765,0
17630,2,0,1,1,28896.3,2913,34956,0
17633,1,1,1,0.5643835616,10036.6,1262,20192,0
17633,1,1,1,0.7479452055,15980.8,2179,34864,0
17634,2,0,2,1.002739726,9074.3,1148,11480,0
17634,2,0,2,0.7726027397,7768.6,925,9250,0
17637,1,0,2,0.304109589,5149.9,712,9968,0
17637,1,0,2,0.5808219178,9977.3,1239,16107,0
17638,2,0,1,0.9561643836,9162.4,1194,19104,0
17638,1,0,1,0.3287671233,3197.7,753,7530,0
17640,1,0,2,0.9671232877,21308.7,1610,25760,0
17640,1,0,2,0.5808219178,8911.9,665,9975,0
17641,2,0,1,1.002739726,22536.1,1982,29730,0
17641,2,1,1,0.504109589,8962.3,970,12610,0
17641,2,0,1,0.3287671233,8138,633,10128,0
17642,2,0,2,0.3260273973,2395.7,357,4641,0
17642,2,0,2,0.895890411,4687.2,792,9504,0
17643,1,0,1,1.002739726,7343.2,1356,12204,0
17643,1,0,1,1.002739726,9253.6,1513,13617,0
17643,2,0,1,0.4136986301,2722.9,560,4480,0
17645,1,0,2,0.495890411,7250.7,619,8666,0
17645,1,0,2,0.504109589,7107.7,708,8496,0
17645,1,0,2,0.498630137,7360.5,752,9024,0
17646,1,0,2,1.0246575342,20314.4,1492,22380,0
17646,1,0,2,0.6684931507,11486.1,835,11690,1
17650,2,1,1,1.002739726,15621.8,1304,20864,0
17650,2,1,1,0.495890411,8288.2,723,10845,0
17650,2,1,1,0.5232876712,9084.7,762,12192,0
17651,1,0,1,0.5753424658,4696.4,479,8143,0
17651,1,0,1,1.0136986301,10047.8,1371,19194,0
17652,2,0,2,0.4575342466,3473.5,881,7929,0
17652,2,0,2,0.504109589,4778.4,787,11018,0
17652,2,0,2,0.3315068493,1282.1,294,3528,0
17654,2,0,1,0.7479452055,13937.5,1751,26265,0
17654,2,0,1,1.002739726,13949.8,1617,22638,0
17655,1,0,1,0.7369863014,5938.7,1074,12888,0
17655,1,0,1,1.002739726,7894.5,1408,16896,0
17656,1,0,2,1,15926.1,1925,21175,0
17656,1,0,2,0.8273972603,12953.8,1721,17210,1
17656,1,0,2,0.8821917808,21748.8,1927,25051,0
17658,2,0,2,0.9534246575,6229.4,2331,16317,0
17658,2,0,2,0.6630136986,5305.5,2069,12414,0
17659,1,0,1,0.504109589,9387,630,8820,0
17659,1,1,1,0.498630137,10347.8,675,10125,0
17659,3,0,1,0.3287671233,5150.5,377,5278,0
17660,1,1,1,0.501369863,9195.5,1226,18390,0
17660,1,1,1,0.495890411,10354.8,1367,19138,0
17661,2,0,2,0.3123287671,2807.4,309,3708,0
17661,1,0,2,0.3287671233,3834.3,428,5136,0
17662,2,0,2,0.4410958904,1673.4,482,2892,0
17662,2,0,2,0.504109589,9618.2,551,7714,0
17663,2,0,2,0.8602739726,9826.6,1611,16110,0
17663,2,0,2,1.002739726,11800,1982,19820,0
17664,1,0,1,0.9178082192,5203.4,1146,9168,1
17664,1,0,1,1.002739726,5079.2,1252,8764,1
17667,1,0,1,0.4273972603,3344.3,623,6230,1
